pair_ID	sentence_A	sentence_B	relatedness_score	entailment_judgment
193	Kobieta , która siedzi na kanapie w pokoju , patrzy w kierunku dziewczynki , która trzyma aparat fotograficzny .	Dziewczynka w różowym stroju trzyma aparat fotograficzny obiema rękami , a w tle na kanapie obok zabawkowego serwisu do herbaty siedzi kobieta .	3.17	NEUTRAL
194	Chłopiec stoi z zamkniętymi oczami , trzymając zieloną barierkę , która oddziela go od wody .	Sześć osób w czapkach i kamizelkach siedzi z wiosłami w pontonie , a mężczyzna skacze do wody .	1.0	NEUTRAL
196	Duży czarny pies nie stoi w pobliżu choinki , trzymając doniczkę w pysku .	Duży , mokry pies z obrożą na szyi biegnie po piasku nad wodą .	1.0	NEUTRAL
197	Osoba przejeżdża przez śniegową zaspę na kolorowych saniach , które są dmuchane , w kształcie opony .	Chłopiec w ciemnym zimowym stroju zjeżdża na dmuchanym kole ze śnieżnej zaspy .	3.5	NEUTRAL
198	Pięć osób gra na instrumentach smyczkowych przed widownią .	Pięć osób gra na instrumentach smyczkowych , patrząc na nuty .	4.17	NEUTRAL
199	Człowiek w kasku i srebrnym kombinezonie jedzie na motorze wyścigowym .	Człowiek w kasku i kombinezonie jedzie na motorze wyścigowym .	4.17	NEUTRAL
201	Dwie osoby w kaskach siedzą w pobliżu mostu , a za nimi stoi na śniegu kobieta .	Uśmiechnięta kobieta stoi w pobliżu dwóch osób siedzących na skuterach śnieżnych .	1.67	NEUTRAL
203	Człowiek przebrany za bałwana i grupa młodych ludzi stoją obok siebie .	Człowiek , który jest przebrany za bałwana i grupa młodych ludzi stoją obok siebie .	5.0	ENTAILMENT
204	Kobieta w żakiecie i dżinsach idzie po chodniku ze słuchawkami w uszach .	Kobieta w długiej , ciemnej sukience i białym kapeluszu idzie po chodniku ze słuchawkami w uszach .	3.0	NEUTRAL
205	Gracz hokeja na lodzie zdobywa gola , a wokół niego znajdują się gracze przeciwnej drużyny .	Piłeczka jest odbijana kijem przez kobietę w sportowym stroju .	0.83	NEUTRAL
206	Dwóch dobrze zbudowanych i skąpo odzianych mężczyzn , z gładko zaczesanymi włosami , walczy ze sobą .	Dwóch dobrze zbudowanych i skąpo odzianych mężczyzn , z włosami , które są gładko zaczesane , walczy ze sobą .	5.0	ENTAILMENT
207	Dziecko w kasku i ochraniaczach siedzi na schodkach z rolkami na nogach .	Kobieta w białej koszulce i krótkich spodenkach jedzie na rolkach po ulicy w mieście .	1.0	NEUTRAL
209	Zaniedbany mężczyzna siedzi na kanapie stojącej obok jezdni .	Na zaśmieconej trawie stoi kanapa , a na niej siedzi mężczyzna .	2.67	NEUTRAL
211	Kilka osób znajduje się tuż nad basenem .	Kobieta stoi , a cztery inne osoby siedzą na chodniku obok basenu .	3.17	NEUTRAL
212	Po wodzie , niedaleko siebie , płynie kilka pontonów motorowych , a w każdym z nich siedzą dwie osoby .	Płynie kilka pontonów , a w nich siedzą po dwie osoby .	3.83	NEUTRAL
213	Na trawie dwóch chłopców w sportowych strojach przymierza się do kopnięcia piłki , a za nimi stoi tak samo ubrana dziewczynka .	Trzech mężczyzn stoi na pokładzie małej łodzi płynącej obok budynków .	0.17	NEUTRAL
214	Elegancko ubrany starszy mężczyzna robi szpagat na parkiecie .	Szpagat jest wykonywany na drewnianej podłodze przez starszego mężczyznę w koszuli i krawacie .	4.33	ENTAILMENT
215	Cztery osoby i pies bawią się na śniegowej górce .	Jedna osoba siedzi na śniegu , druga osoba niesie deskę , trzecia osoba siedzi na śniegu obok sanek , czwarta osoba trzyma sanki , a pies biegnie po śniegu .	3.33	NEUTRAL
216	Ubrany na czarno mężczyzna i kobieta w bluzce w paski siedzą naprzeciwko siebie przy stoliku .	Kobieta i mężczyzna siedzą w płytkiej wodzie , patrząc na siebie .	2.0	NEUTRAL
217	Duże samochody ciężarowe jadą po krętej drodze asfaltowej .	Dziecko z okularami na głowie pływa , trzymając w ręce żółty pistolet wodny .	0.0	NEUTRAL
218	Kobieta nie siedzi na skale w pobliżu wodospadu .	Kobieta siedzi na skale w pobliżu wodospadu .	4.0	CONTRADICTION
220	Dwie dziewczynki w czapce z daszkiem jedzą na dworze .	Dwie dziewczynki jedzą .	3.33	NEUTRAL
221	Mężczyzna w białej koszuli siedzi w pomieszczeniu , w którym znajdują się odznaki , naramienniki oraz czapki i inne elementy odzieży .	Mężczyzna z brodą siedzi w pomieszczeniu , w którym znajdują się odznaki , naramienniki oraz czapki i inne elementy odzieży .	3.5	NEUTRAL
223	Ciemnoskóry mężczyzna w czarnej kurtce idzie chodnikiem wzdłuż budynku .	Osoba trzyma chłopca w czerwonym ubraniu , stojąc koło huśtawki .	0.33	NEUTRAL
224	Wystawa z ubranymi w damskie stroje manekinami jest oglądana przez kobietę .	Ubrana na czarno kobieta przygląda się manekinom na wystawie .	3.83	NEUTRAL
225	Mężczyzna o długich włosach stoi obok żółtego kajaka na skalistym brzegu .	Mężczyzna w okularach przeciwsłonecznych wraz z małym chłopcem płyną żółtym kajakiem .	2.33	NEUTRAL
226	Koszykarz , obserwowany przez widownię , skacze do kosza z piłką w ręku .	Koszykarz , obserwowany przez widownię , skacze do kosza .	4.17	NEUTRAL
227	Kobieta w żakiecie i dżinsach idzie po chodniku ze słuchawkami w uszach .	Żadna kobieta nie idzie po chodniku ze słuchawkami w uszach .	3.67	CONTRADICTION
228	Kilka dużych psów w zaprzęgu ciągnie mężczyznę w niebieskiej czapce po śniegu .	Dwie młode kobiety jadą czerwonym tandemem , oglądając jednocześnie namalowany obraz pazia na budynku .	0.0	NEUTRAL
229	Chłopiec biegnie na placu wśród gołębi , a dalej stoi mężczyzna z plastikową torbą .	Chłopiec skacze w ubraniu do wody ze zgiętymi nogami .	0.83	NEUTRAL
230	Aparat fotograficzny jest trzymany przy twarzy przez dziewczynkę w różowym kapeluszu i bluzie .	Dziewczynka w różowym kapeluszu i z zegarkiem na ręce spogląda przez obiektyw aparatu fotograficznego .	3.17	NEUTRAL
231	Dziecko w stroju wojownika ninja skacze pod drzewami .	Nikt nie skacze pod drzewami .	2.83	CONTRADICTION
232	Coś do jedzenia jest trzymane na patykach przez ubranych na niebiesko dziewczynkę i chłopca .	Dziewczynka z okularami na głowie siedzi tuż obok jasnowłosego chłopca .	1.5	NEUTRAL
233	Dwa łabędzie płyną po wodzie w pobliżu kamienistego brzegu .	Dwa łabędzie pływają .	3.5	NEUTRAL
234	Dziewczynka podtrzymuje chłopca , nurkując z nim pod wodą .	Dwójka dzieci trzymanych na rękach przez mężczyznę nurkuje w basenie .	1.83	NEUTRAL
235	Dwaj mężczyźni na ławce obserwują stojącą obok kobietę z bagażami i białym krzyżem w ręce .	Kobieta w długiej , ciemnej sukience i białym kapeluszu stoi z jedną dużą torbą na ramieniu , drugą torbą na wózku i białym krzyżem w ręce na chodniku obok kamiennej ławki , na której siedzi dwóch mężczyzn .	2.67	NEUTRAL
236	Nikt nie wyciąga rąk w kierunku lecącej piłki .	Zawodnicy pod koszem wyciągają ręce w kierunku lecącej piłki .	2.83	CONTRADICTION
237	Dwaj mężczyźni na ławce obserwują stojącą obok kobietę z bagażami i białym krzyżem w ręce .	Dwaj mężczyźni na ławce obserwują siedzącą na ławce kobietę z bagażami i białym krzyżem w ręce .	4.0	NEUTRAL
238	Dwie gondole i tramwaj wodny płyną po wodzie w mieście .	Statek i dwie gondole płyną .	3.5	NEUTRAL
239	Starszy mężczyzna , który jest obserwowany przez chłopca , gra na skrzypcach w parku , siedząc na walizce .	Kobieta w czarnej bluzce i spódnicy w kratę gra na skrzypcach razem z muzykami grającymi na innych instrumentach .	2.0	NEUTRAL
240	Mężczyzna bez kolorowej koszulki żongluje na plaży .	Młody mężczyzna bez koszulki stoi na plaży i żongluje trzema pałkami .	3.67	NEUTRAL
241	Człowiek w spiczastym kapeluszu i maseczce na twarzy kieruje na wodzie kajakiem wypełnionym przedmiotami .	Kobieta w kapeluszu z zasłoniętą twarzą płynie wąską łodzią z dużą ilością przedmiotów .	2.17	NEUTRAL
242	Żadne dziecko nie uczestniczy w pokazie sztuki walki .	Dziecko z pomarańczowym pasem uczestniczy w pokazie sztuki walki .	3.17	CONTRADICTION
243	Mężczyzna w czarnej czapce przygotowuje danie na desce kuchennej w pobliżu kilku osób , które spożywają posiłki .	Kobieta i dziecko znajdują się przy stole zastawionym dużą ilością jedzenia .	0.83	NEUTRAL
244	Trzech piłkarzy podskakuje na boisku , zderzając się ze sobą .	Chłopak w kolorowych spodenkach odbija ręką piłkę siatkową .	1.0	NEUTRAL
245	Dziewczynka robi zdjęcie starym aparatem .	Zdjęcie jest robione przez mężczyznę ubranego w maskujące barwy .	2.0	NEUTRAL
246	Dziecko w białym kasku nie wjeżdża na motorze po błotnistym zboczu .	Osoba na motorze podjeżdża do góry po stromym , błotnistym terenie .	3.0	NEUTRAL
247	Cztery osoby przejeżdżają rowerami wzdłuż ogrodzenia w pobliżu wzniesienia .	Mężczyzna przejeżdża na nartach biegowych , spoglądając na ustawione obok obrazy .	1.0	NEUTRAL
248	Mężczyzna w masce i kasku siedzi na motorze , a drugi mężczyzna stoi obok motoru .	Dwóch ubranych na czarno mężczyzn stoi z motocyklami na parkingu .	2.83	NEUTRAL
249	Dziewczynka w sukience stoi obok trójki innych dzieci , które wchodzą na różową kopułę .	Dziewczynka w sukience stoi obok trójki innych dzieci wchodzących na różową kopułę .	5.0	ENTAILMENT
250	Duży , brązowy pies przystawia pysk do małego biegnącego psa .	Dziewczynka siedzi na szczycie zjeżdżalni .	0.0	NEUTRAL
251	Kobieta w niebieskim stroju sportowym i białej czapce z daszkiem trzyma rakietkę tenisową obok lecącej piłki .	Dwie osoby w kaskach siedzą na skuterach śnieżnych , a za nimi stoi na śniegu kobieta .	0.5	NEUTRAL
252	Pies w różowym swetrze stoi na tylnych łapach .	Biały pies płynie , trzymając w pysku patyk .	1.5	NEUTRAL
253	Chłopiec zanurzony w wodzie siedzi w pomieszczeniu , w którym znajdują się odznaki , naramienniki oraz czapki i inne elementy odzieży .	Mężczyzna z brodą siedzi w pomieszczeniu , w którym znajdują się odznaki , naramienniki oraz czapki i inne elementy odzieży .	3.17	NEUTRAL
254	Dziecko siedzące na huśtawce uśmiecha się do stojącej obok kobiety .	Żaden chłopiec nie buja się na huśtawce .	2.33	NEUTRAL
255	Papuga i pies stoją na chodniku na ogrodzonym drewnianym płotem terenie .	Sześć osób w czapkach i kamizelkach siedzi z wiosłami w pontonie , a mężczyzna skacze do wody .	0.0	NEUTRAL
256	Brązowy koń stoi na przednich kopytach , wierzgając tylnymi , a mężczyzna w kowbojskim stroju podskakuje obok .	Czarny źrebak leży na plaży , a przy wozie , z którego leje się woda na płonącą stertę desek , stoi brązowy koń .	1.33	NEUTRAL
257	Biały ptak brodzi w płytkiej wodzie z rozpostartymi skrzydłami .	Mężczyzna w sportowym stroju i czapce z daszkiem trzyma rakietkę do tenisa , a obok niego leci piłka tenisowa .	0.0	NEUTRAL
259	Dziecko o jasnych włosach zjeżdża ze zjeżdżalni prosto do piasku .	Mężczyzna w kurtce odblaskowej obserwuje przewrócony na piasku motor .	0.33	NEUTRAL
260	Człowiek na desce snowboardowej skacze na chodniku na skakance .	Dziewczynka z bosymi stopami skacze na chodniku na skakance .	2.0	NEUTRAL
261	Mężczyzna w sportowym stroju i czapce z daszkiem trzyma rakietkę do tenisa , a obok niego leci piłka tenisowa .	Starszy mężczyzna w berecie i kurtce jedzie na rowerze po jezdni .	0.83	NEUTRAL
262	Mężczyzna z nartami stoi , oglądając się za siebie .	W słoneczny dzień na lodowisku jeździ duża grupa osób .	0.0	NEUTRAL
264	Publiczność na widowni obserwuje , jak mężczyzna ucieka przed czarnym bykiem .	Kilka osób znajduje się w pomieszczeniu z dużymi zwierzętami .	0.5	NEUTRAL
266	Sześć osób gra w hokeja na lodzie .	Ludzie w kaskach jadą pochyleni na rolkach po asfaltowej drodze .	0.5	NEUTRAL
267	Trzech mężczyzn wskakuje do wody .	Trzech mężczyzn w spodenkach kąpielowych wskakuje do wody rękami w dół .	4.0	ENTAILMENT
268	Niedaleko palm stoi osioł zaprzęgnięty do niewielkiego wozu , na którym siedzi ubrany na biało mężczyzna .	Człowiek siedzi w wozie zaprzężonym w osła .	2.67	NEUTRAL
270	Mężczyzna w niebieskiej koszuli trzyma przy ustach dłoń kobiety ubranej w bluzę , a obok siedzi mężczyzna w różowej bluzce .	Brązowy pies biegnie po trawie , niosąc w zębach zabawkę .	0.0	NEUTRAL
271	Człowiek w białym kasku wykonuje obrót w powietrzu wraz z rowerem .	Skok z przewrotem na rowerze jest wykonywany przez człowieka w kasku .	4.17	NEUTRAL
272	Mężczyzna z wieloma tatuażami na rękach gra na bębnie z zasłoniętą przez długie włosy twarzą .	Mężczyzna z wieloma tatuażami na rękach i z twarzą , która jest zasłonięta przez długie włosy , gra na bębnie .	5.0	ENTAILMENT
274	Nikt nie stoi przy dużym samochodzie terenowym .	Mężczyzna w kapeluszu stoi przy dużym samochodzie terenowym .	3.83	CONTRADICTION
276	Człowiek pływa w wodzie niedaleko skał , z których spływa wodospad .	Uśmiechający się mężczyzna siedzi na łodzi , trzymając wiosła i spogląda na siedzącą naprzeciwko kobietę .	0.83	NEUTRAL
278	Dziewczyna w czerwonym stroju bierze udział w pokazie gimnastyki artystycznej .	Skok ze szpagatem jest wykonywany przez dziewczynę w kostiumie gimnastycznym obserwowaną przez kobiety i dziewczynki .	2.5	NEUTRAL
279	Człowiek w zielonej bluzie zjeżdża na rolkach po poręczy koło schodów .	Osoba w kolorowych spodenkach skacze głową w dół do wody .	0.67	NEUTRAL
280	Dwie dziewczynki i chłopiec skaczą do basenu , wyciągając ręce do góry .	Stojąca na brzegu wody kobieta widziana od tyłu unosi ręce do góry , a ludzie w wodzie wykonują taki sam ruch .	1.5	NEUTRAL
281	Dziewczynka jedzie na monocyklu , a drugie dziecko jedzie na hulajnodze .	Starszy mężczyzna w dużym kapeluszu nie siedzi na wózku elektrycznym obok długiej półki z butami , trzymając w jednej ręce but .	0.17	NEUTRAL
282	Mężczyzna z kartonowym pudłem na głowie i butelką wina w ręku stoi obok mężczyzny w bluzie z kapturem .	Kobieta stoi na plaży i trzyma pęczki kolorowych pasów .	0.17	NEUTRAL
283	Mężczyzna w koszuli w kratę przerzuca nad sobą drugiego mężczyznę na ringu .	Mężczyzna w kraciastej koszuli unosi do góry umięśnionego mężczyznę na ringu .	4.0	NEUTRAL
284	Kobieta , która jest widziana od tyłu , idzie brzegiem wody , trzymając w ręce buty sportowe .	Kobieta w krótkich spodenkach spaceruje nad wodą z butami w ręce .	3.33	NEUTRAL
285	Mężczyzna z wieloma tatuażami na rękach i z twarzą , która jest zasłonięta przez długie włosy , gra na bębnie .	Trzy dziewczynki przyglądają się chłopcu , który gra na harmonijce w towarzystwie mężczyzny z gitarą .	0.67	NEUTRAL
286	Trzy osoby w kaskach siedzą na quadach obok siebie .	Trzy osoby w kaskach nie siedzą jedna obok drugiej w pojazdach na rżysku .	2.67	NEUTRAL
287	Dziewczynka w stroju do sztuk walki , podskakując , kopie w materac , który jest trzymany przez klęczącego chłopaka .	Dziewczynka w stroju do sztuk walki , podskakując , kopie w materac trzymany przez klęczącego chłopaka .	4.83	ENTAILMENT
288	Dwie osoby w kaskach stoją wśród dużej ilości kwiatów , podpierając się na kierownicy hulajnogi .	Zawodniczka na boisku próbuje odbić kijem lecącą żółtą piłkę .	0.33	NEUTRAL
289	Dziesięć dziewczyn w kolorowych sukniach stoi w rzędzie na okrągłej scenie .	Dwie dziewczynki i chłopiec skaczą do basenu , wyciągając ręce do góry .	0.33	NEUTRAL
290	Mężczyzna , ubrany w garnitur , gra na małej gitarze , stojąc przed platformą ze sprzętem muzycznym .	Łysy mężczyzna w białej koszuli i brązowych spodenkach gra na małej gitarze , stojąc przed platformą ze sprzętem muzycznym .	2.83	NEUTRAL
291	Kobieta stoi przy stole , który jest zastawiony jedzeniem , trzymając słoik , a obok niej stoi chłopiec .	Kobieta stoi przy zastawionym jedzeniem stole , trzymając słoik , a obok niej stoi chłopiec .	4.83	ENTAILMENT
293	Człowiek z plecakiem zjeżdża z góry na nartach .	Trzech zawodników z kijami do hokeja biegnie po trawie za piłką .	0.33	NEUTRAL
295	Czarny , duży pies biegnie po skalistym terenie .	Duży pies biegnie po skalistym terenie .	4.33	NEUTRAL
296	Pies z obrożą na szyi tarza się po ziemi .	Pies w obroży leży na boku .	2.33	NEUTRAL
297	Dziecko stoi z drewnianym rowerkiem niedaleko plaży .	Chłopiec jedzie rowerem .	2.0	NEUTRAL
298	Chłopiec nurkuje pod wodą z zabawką w ręce .	Chłopiec z figurką w ręce nurkuje pod wodą .	4.33	ENTAILMENT
299	Dwa warany stojące w płytkiej wodzie obejmują się łapami .	Chłopak w zielonej koszulce w paski patrzy na trzymany w dłoni telefon , stojąc pomiędzy innymi ludźmi .	0.0	NEUTRAL
300	Dziecko w pidżamie siedzi na drewnianym koniu na biegunach , uśmiechając się .	Trzy orki skaczą nad wodą , obserwowane przez publiczność .	0.0	NEUTRAL
301	Kilka osób biegnie po torach wyrysowanych żółtymi liniami na trawie .	Mężczyzna jedzie na rozpędzonym brązowym koniu wzdłuż płotu .	0.33	NEUTRAL
302	Żaden człowiek nie jedzie po asfaltowej drodze na motorze wyścigowym .	Człowiek w kasku i kombinezonie jedzie na motorze wyścigowym .	2.67	CONTRADICTION
303	Człowiek w czarnym kombinezonie wykonuje skok nad falą na desce surfingowej .	Człowiek w kasku i kamizelce wykonuje skok na desce surfingowej nad falą .	4.17	NEUTRAL
304	Nikt nie jedzie obok siebie , pokonując zakręt .	Samochody wyścigowe jadą blisko siebie po torze .	1.83	NEUTRAL
306	Małe dziecko stoi na chodniku wśród dużej ilości zgromadzonych gołębi .	Nikt nie stoi na chodniku wśród gołębi .	3.5	CONTRADICTION
307	Widziana od tyłu kobieta w czerwonych spodniach jedzie na rolkach między pachołkami .	Chłopak w luźnych ubraniach jedzie na rolkach po niskiej barierce , a trzech innych chłopaków przygląda mu się , siedząc w parku .	0.83	NEUTRAL
308	Ciemnoskóry mężczyzna o długich włosach przejeżdża na rolkach po drewnianej konstrukcji .	Osoba przejeżdża na rolkach po drewnianej konstrukcji .	3.83	NEUTRAL
309	Kobieta w niebieskim kasku jedzie rowerem przed srebrnym autem .	Ubrany na czarno mężczyzna z siwą brodą jedzie rowerem .	1.33	NEUTRAL
310	Mężczyzna w eleganckim czarnym ubraniu stoi tuż za plecami mężczyzny grającego na dudach .	Mężczyzna , który jest ubrany w granatową , kraciastą spódnicę , gra na dudach .	1.5	NEUTRAL
