pair_ID	sentence_A	sentence_B	relatedness_score	entailment_judgment
6030	Chłopak w kraciastej koszuli skacze z deskorolką na duży głaz .	Osoby jadą na deskorolkach .	2.17	NEUTRAL
6045	Chłopiec leży na brzuchu na trawie , a między jego nogami leży piłka .	Nikt nie leży na trawie , dotykając nogą podłużnej piłki .	3.0	CONTRADICTION
6065	Piłka jest trzymana podczas meczu futbolowego przez jednego zawodnika w górze , a drugi zawodnik przewraca się na niego .	Podczas meczu futbolowego jeden zawodnik trzyma w górze piłkę , a drugi zawodnik przewraca się na niego .	5.0	ENTAILMENT
6073	Zawodnik ze skórzaną rękawicą stoi w rozkroku , trzymając małą piłkę w prawej ręce .	Trzech zawodników z kijami do hokeja biegnie po trawie za piłką .	1.33	NEUTRAL
6089	Osoba w kasku biegnie w pobliżu dziewczyny z piłką w rękawicy baseballowej .	Kobieta w białej czapce z daszkiem odbija rakietą żółtą piłkę .	1.0	NEUTRAL
6090	Leżąca na trawie osoba jest przytrzymywana przez rudego chłopca , inny chłopiec stoi obok z wyciągniętą przed siebie ręką , a kolejne dziecko klęczy , podrzucając rozrzucony dookoła papier toaletowy .	Dwóch chłopców w czapkach z daszkiem wystawia zabarwione na zielono języki .	0.67	NEUTRAL
6098	Mężczyzna w sportowym stroju stoi na ugiętej nodze na boisku , drugą nogę wystawiając do tyłu .	Wykrok w przód jest robiony na piasku przez zawodnika na boisku ze skórzaną rękawicą .	2.67	NEUTRAL
6115	Bieganie jest trenowane przez kobietę ze słuchawkami na uszach .	Kobieta ze słuchawkami na uszach trenuje bieganie .	4.83	ENTAILMENT
6121	Dziecko w szarym płaszczyku biegnie po drodze pokrytej zeschłymi liśćmi .	Dziecko w szarym płaszczyku biegnie po drodze , która jest pokryta zeschłymi liśćmi .	5.0	ENTAILMENT
6137	Człowiek w sportowym stroju stoi na piasku z ugiętymi kolanami i robi zamach ręką , w której trzyma piłkę .	Człowiek w sportowym stroju stoi na piasku z kolanami , które są ugięte , i robi zamach ręką , w której trzyma piłkę .	4.83	ENTAILMENT
6151	Drewniany klocek od układanki stojącej na stole obok jest trzymany przez chłopca .	Mały chłopiec patrzy , jak inna osoba ustawia małe , drewniane klocki .	2.17	NEUTRAL
6157	Rozebrany chłopiec moczy się w wodzie z fontanny .	Chłopiec klęczy na kolanach na fontannie .	3.0	NEUTRAL
6178	Dwójka dzieci robi orły na śniegu .	Orły są robione na śniegu przez dwójkę dzieci .	5.0	ENTAILMENT
6198	Dwie dziewczynki bawią się .	Dwie dziewczynki bawią się w basenie z kolorowymi piłkami .	3.83	ENTAILMENT
6211	Uśmiechnięty chłopiec o włosach , które są przemoczone , trzyma w rękach duży , niebieski parasol .	Uśmiechnięty chłopiec o przemoczonych włosach trzyma w rękach duży , niebieski parasol .	5.0	ENTAILMENT
6212	Jasnowłosa dziewczynka wydmuchuje bańki mydlane przez kółko , które podstawia jej chłopiec .	Bańki mydlane są wydmuchiwane przez jasnowłosą dziewczynkę przez kółko , które podstawia jej chłopiec .	5.0	ENTAILMENT
6219	Zawodnik ze skórzaną rękawicą stoi w rozkroku , trzymając małą piłkę w prawej ręce .	Człowiek w sportowym stroju stoi na piasku z ugiętymi kolanami i robi zamach ręką , w której trzyma piłkę .	2.33	NEUTRAL
6220	Mężczyzna wykonuje skok na deskorolce na pochylni obok ogrodzenia .	Człowiek w kasku wykonuje skok na czerwonym quadzie .	0.67	NEUTRAL
6244	Zawodnik z piłką biegnie po boisku i skręca w prawą stronę .	Zawodnik z piłką , biegnąc po boisku , skręca w prawą stronę .	5.0	ENTAILMENT
6246	Chłopiec i trzy dziewczyny , wszyscy ubrani w niebieskie stroje , idą drogą w pobliżu drzew palmowych .	Uśmiechnięta dziewczynka w żółtej sukience leży wśród porozrzucanych wokół niej kwiatów .	0.5	NEUTRAL
6254	Kobieta stojąca pod płotem przygląda się kilku osobom przejeżdżającym na rolkach po drodze asfaltowej .	Chudy ciemnoskóry chłopiec w zielonym ubraniu biegnie po murze .	0.17	NEUTRAL
6259	Dziewczynka o jasnych włosach w kolorowej sukience stoi wśród białych kwiatów .	Dwie dziewczynki stojące blisko siebie trzymają razem w rękach aparat fotograficzny .	1.17	NEUTRAL
6278	Trójka dzieci stoi .	Trójka dzieci z parasolami nad głową stoi obok siebie .	3.33	ENTAILMENT
6288	Mały chłopiec w kapeluszu biegnie na plaży .	Mężczyzna z plecakiem wypada do wody z kajaka , a kawałek dalej leci nad wodą wiosło .	0.17	NEUTRAL
6293	Mężczyzna w niebieskiej koszuli stoi na trawie w rozkroku .	Mężczyzna w białym sportowym stroju i czarnym kasku stoi na trawie na zgiętych nogach , trzymając za plecami grubą pałkę .	2.17	NEUTRAL
6298	Żaden chłopak nie wykonuje skoku na deskorolce na ulicy .	Chłopak wykonuje skok na deskorolce na ulicy .	3.5	CONTRADICTION
6305	Chłopak stoi .	Chłopak w kasku stoi na boisku z uniesionym kijem baseballowym .	3.17	ENTAILMENT
6315	Dziewczynka patrzy przez zabawkowe okulary z dużym nosem , który jest do nich przytwierdzony .	Dziewczynka w okularach ze sztucznym nosem i brwiami uśmiecha się .	3.5	NEUTRAL
6334	Mały chłopiec patrzy , jak małe drewniane klocki są ustawiane przez inną osobę .	Mały chłopiec patrzy , jak inna osoba ustawia małe , drewniane klocki .	5.0	ENTAILMENT
6343	Mostek jest robiony na trawie przez dziewczynkę w koszulce w paski .	Chłopiec w czarnej bluzie trzyma pistolet na wodę i sam też jest polewany wodą .	0.17	NEUTRAL
6368	Młody chłopak w wysokich butach pokonuje przeszkodę na deskorolce .	Dziewczynka o jasnych włosach stoi na różowej deskorolce .	1.33	NEUTRAL
6370	Dziewczynka , w towarzystwie dwóch innych dziewczynek przy stole , pochyla się nad tortem z trzema świeczkami .	Dziewczynka pochyla się nad tortem .	3.33	NEUTRAL
6372	Kobieta sadza malutkie dziecko na deskorolce na kamienistej plaży .	Małe dziecko jest stawiane na plaży na deskorolce przez kobietę .	3.5	NEUTRAL
6392	Chudy ciemnoskóry chłopiec z kijami do hokeja biegnie po murze .	Chłopiec w zielonym stroju biegnie po murku .	2.83	NEUTRAL
6398	Młody człowiek w pasiastych spodniach , który ma kolorowy tatuaż w okolicy żeber , jedzie na deskorolce z rękami , które są uniesione .	Młody chłopak w czapce skacze z deskorolką w pobliżu okien budynku .	2.33	NEUTRAL
6409	Chłopak w spodenkach , klapkach i okularach przeciwsłonecznych stoi na trawie , trzymając piłkę .	Piłka jest trzymana przez dziewczynę w rękawicy , a obok niej przebiega osoba w kasku .	1.33	NEUTRAL
6411	Chłopak w czapce wykonuje skok na deskorolce pod ścianą budynku .	Skok na deskorolce jest wykonywany pod ścianą budynku przez chłopaka w czapce .	4.83	ENTAILMENT
6416	Mężczyźni grają w futbol amerykański na boisku .	Mężczyzna leży na trawie boiska w trakcie rozgrywającego się meczu .	1.67	NEUTRAL
6420	Dwie osoby przyglądają się biegnącemu mężczyźnie z numerem , który jest przyklejony do klatki piersiowej .	Mężczyzna w sportowym stroju z numerem biegnie po ulicy .	2.5	NEUTRAL
6424	Nikt nie stoi wśród białych kwiatów .	Dziewczynka w jasnej sukience stoi przy ogrodzeniu niedaleko dużej fontanny .	0.33	NEUTRAL
6447	Dziewczynka wchodzi po drabinie .	Osoba w niebieskich spodniach stoi na metalowej drabinie , po której wspina się małe dziecko .	2.0	NEUTRAL
6479	Grający w koszykówkę chłopiec siedzi , trzymając siatkę z niewielkim wężem .	Chłopiec kuca , trzymając sito , w którym jest mały wąż .	2.83	NEUTRAL
6497	Skok na deskorolce jest wykonywany przez kobietę w różowej koszulce i czarnych spodniach .	Młody człowiek wyskakuje z okna na parterze budynku obok młyna .	0.33	NEUTRAL
6509	Dziewczynka w samej spódniczce jest goniona po piasku przez chłopca w samych majteczkach .	Chłopiec w samych majteczkach goni po piasku dziewczynkę w samej spódniczce .	5.0	ENTAILMENT
6518	Zawodnicy walczą o piłkę w hali sportowej .	Zawodnicy walczą o piłkę na boisku z dużą ilością kibiców na trybunach .	3.33	NEUTRAL
6522	Osoba w kasku biegnie w pobliżu dziewczyny z piłką w rękawicy baseballowej .	Zawodnik stoi .	0.67	NEUTRAL
6531	Dziewczynka w pomarańczowej sukience w białe kwiaty trzyma rakietkę do tenisa , stojąc na chodniku przed domem .	Rakietka do tenisa jest trzymana przez dziewczynkę w pomarańczowej sukience w białe kwiaty .	3.67	NEUTRAL
6532	Młody człowiek w pasiastych spodniach , który ma kolorowy tatuaż w okolicy żeber , jedzie na deskorolce z rękami , które są uniesione .	Młody chłopak w czerwonych butach pokonuje przeszkodę na deskorolce .	2.33	NEUTRAL
6534	Mały chłopiec patrzy , jak inna osoba ustawia drewniane klocki .	Chłopiec trzyma drewniany klocek od układanki stojącej na stole obok .	2.33	NEUTRAL
6543	Mała dziewczynka w różowej pelerynie trzyma w rękach kolorową rakietę tenisową .	Dwóch chłopców leży w płytkiej wodzie .	0.17	NEUTRAL
6549	Chłopiec leży na brzuchu na trawie , a między jego nogami leży piłka .	Troje dzieci nie stoi pod różnokolorowymi parasolami przed sceną na placu .	0.17	NEUTRAL
6553	Dziewczynka patrzy przez zabawkowe okulary z dużym nosem , który jest przytwierdzony .	Dziewczynka patrzy przez zabawkowe okulary z przytwierdzonym dużym nosem .	5.0	ENTAILMENT
6554	Dziecko w kasku , okularach i pomarańczowej kurtce biegnie przez kałużę na ulicy .	Dziecko w zielonych butach biegnie przez kałużę na ulicy .	3.17	NEUTRAL
6555	Człowiek w kasku i ochraniaczach wykonuje skok na deskorolce w mieście .	Mężczyzna w okularach skacze wysoko z deskorolką .	2.5	NEUTRAL
6581	Dziewczynka z bosymi stopami wchodzi do góry po długich schodach .	Dziewczynka wchodzi po schodach .	3.67	NEUTRAL
6589	Chłopiec w czerwonym kasku odbija piłkę kijem baseballowym .	Chłopiec odbija piłkę kijem .	3.5	NEUTRAL
6591	Chłopiec i dziewczynka w strojach kąpielowych i rękawkach , które są dmuchane , biegną boso po chodniku , który jest polewany wodą .	Dziewczynka i chłopiec z rękawkami do pływania biegną razem w kierunku pryskającej wody .	3.5	NEUTRAL
6613	Skok na deskorolce jest wykonywany nad zieloną beczką przez chłopaka .	Człowiek na deskorolce przeskakuje nad niebieską beczką ustawioną na wzniesieniu .	3.0	NEUTRAL
6631	Mały chłopiec w kapeluszu biegnie boso po bardzo płytkiej wodzie .	Mały chłopiec w kapeluszu biegnie na plaży .	3.5	NEUTRAL
6643	Mężczyzna wykonuje skok na deskorolce na pochylni obok ogrodzenia .	Skok na deskorolce jest wykonywany na moście przez dziecko .	1.5	NEUTRAL
6645	Ciemnoskóry chłopak obserwuje , jak drugi chłopak w niebieskiej koszulce skacze z deskorolką w pobliżu schodów .	Chłopak w niebieskim stroju , obserwowany przez dwóch innych chłopaków z deskorolkami , wykonuje na schodach skok na deskorolce .	3.67	NEUTRAL
6665	Mężczyzna w kasku jedzie na deskorolce po chodniku .	Mężczyzna z torbą i dużą teczką jedzie na deskorolce po chodniku .	2.83	NEUTRAL
6703	Przewrócony chłopiec jest przytrzymywany ręką przez drugiego , małego chłopca .	Jeden elegancko ubrany chłopiec siedzi na podwyższeniu , a drugi chłopiec przewraca się u jego stóp .	2.67	NEUTRAL
6706	Piłka przelatuje .	Ubrani na biało mężczyźni w ochraniaczach na nogach rozgrywają mecz na trawie .	0.5	NEUTRAL
6711	Kobieta w sportowym stroju odbija piłeczkę kijem .	Mężczyzna w białym sportowym stroju i czarnym kasku stoi na trawie na zgiętych nogach , trzymając za plecami grubą pałkę .	1.0	NEUTRAL
6724	Mężczyzna bez koszulki jedzie po ulicy na deskorolce , trzymając ręce w górze .	Młody człowiek w pasiastych spodniach , który ma kolorowy tatuaż w okolicy żeber , jedzie na deskorolce z uniesionymi rękami .	3.17	ENTAILMENT
6740	Chłopiec skacze w ubraniu do basenu , wyciągając ręce do dołu .	Troje dzieci stoi pod różnokolorowymi parasolami przed sceną na placu .	0.33	NEUTRAL
6742	Uśmiechnięta dziewczynka robi mostek na trawie .	Dziewczynka w koszulce w paski robi mostek na trawie .	3.67	NEUTRAL
6747	Trójka dzieci chodzi po kamieniach nad brzegiem wody , w pobliżu cumującego promu .	Mężczyzna w czepku i okularach pływackich płynie z otwartymi ustami .	0.0	NEUTRAL
6750	Chłopak w kraciastej koszuli skacze z deskorolką na duży głaz .	Chłopak w kraciastej koszuli skacze z deskorolką nieopodal fontanny .	4.0	NEUTRAL
6752	Dziecko w zimowym stroju bawi się zabawkowym sprzętem do hokeja na dworze .	Mały chłopiec bawi się zabawkowym sprzętem do hokeja na dworze .	3.33	NEUTRAL
6756	Chłopiec i trzy dziewczyny , wszyscy ubrani w niebieskie stroje , idą drogą w pobliżu drzew palmowych .	Chłopiec i trzy dziewczynki w mundurkach idą , niosąc zeszyty .	2.67	NEUTRAL
6766	Dziewczynka w niebieskim kostiumie stoi z hula-hoop na biodrach na tle czarnej ściany ozdobionej kolorowymi kształtami .	Nikt nie gra w piłkarzyki pod daszkiem .	0.0	NEUTRAL
6800	Chłopak w spodenkach , klapkach i okularach przeciwsłonecznych stoi na trawie , trzymając piłkę .	Mężczyzna i kobieta w ślubnych strojach idą w kościele wśród elegancko ubranych osób .	0.17	NEUTRAL
6801	Chłopiec podtrzymywany przez inną osobę siedzi , trzymając siatkę z niewielkim wężem .	Chłopiec siedzi , trzymając siatkę z niewielkim wężem .	4.0	NEUTRAL
6813	Dziewczynka w czarnej bluzie stoi na różowej deskorolce .	Dziewczynka o jasnych włosach stoi na różowej deskorolce .	3.33	NEUTRAL
6817	Dziewczyna trzyma piłkę w rękawicy , przyklękając na ziemi , a obok niej przebiega osoba w kasku .	Piłka jest trzymana przez dziewczynę w rękawicy , a obok niej przebiega osoba w kasku .	4.33	NEUTRAL
6839	Dziewczynka z bosymi stopami wchodzi do góry po długich schodach .	Zabarwione języki są pokazywane przez dwóch chłopców w czapkach z daszkiem .	0.17	NEUTRAL
6855	Kilka osób biegnie po torach , które są wyrysowane żółtymi liniami na trawie .	Ciemnowłosy chłopiec ubrany w biało - zielony strój biegnie po trawniku .	1.17	NEUTRAL
6860	Dziecko biegnie boso po lśniącej podłodze .	Mały chłopiec w kapeluszu nie biegnie boso po bardzo płytkiej wodzie .	2.17	NEUTRAL
6862	Kobieta z kolczykiem w okolicy pępka biegnie z numerem startowym na biodrach .	Kobieta z kolczykiem w okolicy pępka nie biegnie z numerem startowym na biodrach .	3.5	CONTRADICTION
6866	Dziewczynka w różowej bluzce leży na trawie z założonymi za głowę rękami .	Mostek jest robiony na trawie przez uśmiechniętą dziewczynkę .	1.5	NEUTRAL
6881	Dwoje dzieci bawi się , a dwoje dzieci biegnie .	Chłopiec w zielono - białym sportowym stroju biegnie po trawie .	1.5	NEUTRAL
6891	Piłka przelatuje .	Człowiek w sportowym stroju i kasku biegnie na boisku w kierunku lecącej piłki .	2.17	ENTAILMENT
6893	Jeden mężczyzna trzyma pistolet na wodę i sam też jest polewany wodą .	Chłopiec w czarnej bluzie trzyma pistolet na wodę i sam też jest polewany wodą .	3.83	ENTAILMENT
6894	Piłka przelatuje .	Podłużna piłka przelatuje przed zawodnikiem w kasku na boisku .	3.5	ENTAILMENT
6907	Podczas meczu futbolowego jeden zawodnik trzyma w górze piłkę , a drugi zawodnik przewraca się na niego .	Zawodnicy walczą o piłkę na boisku z dużą ilością kibiców na trybunach .	3.0	NEUTRAL
6909	Trzech łyżwiarzy jedzie po lodzie , pokonując zakręt .	Radosna , mała dziewczynka w jasnej sukience biegnie po trawie .	0.0	NEUTRAL
6912	Ciepło ubrane dziecko stoi na trawie , pochylając się z plastikowym kijem hokejowym .	Żadne dziecko nie stoi na trawie , pochylając się z plastikowym kijem hokejowym .	3.17	CONTRADICTION
6913	Mężczyzna w okularach przeciwsłonecznych stoi na trawie , trzymając w rękach podłużną piłkę .	Mężczyzna w okularach przeciwsłonecznych stoi na trawie , trzymając podłużną piłkę .	4.67	ENTAILMENT
6914	Dwaj chłopcy i jedna dziewczynka chodzą po kamieniach w pobliżu zbiornika wodnego .	Chłopiec i trzy dziewczyny , wszyscy ubrani w niebieskie stroje , idą drogą w pobliżu drzew palmowych .	1.17	NEUTRAL
6925	Dwoje dzieci pochyla się pod barierką i patrzy w dół .	Trzech mężczyzn spędza czas w górach w słoneczny dzień .	0.17	NEUTRAL
6942	Dwójka dzieci robi orły na śniegu .	Dwóch mężczyzn w zimowych strojach stoi przy obładowanych rzeczami rowerach obok ośnieżonej drogi .	0.67	NEUTRAL
6961	Chłopiec leży i drugi chłopiec leży .	Dwóch chłopców leży w płytkiej , błotnistej wodzie .	3.33	ENTAILMENT
6980	Dziewczynka biegnie po drodze obok krzewów i skał .	Biało - czarny pies wyskakuje z wody .	0.17	NEUTRAL
6994	Psi zaprzęg ciągnie po śniegu mężczyznę unoszącego rękę do góry .	Mężczyźni w sportowych strojach przepychają się na trawie podczas gry w rugby .	0.33	NEUTRAL
6996	Chłopiec w kaloszach stoi przy białej barierce z wędką w lewej ręce , prawą trzymając wyciągniętą przed siebie .	Dziewczynka w białej sukience idzie po trawie .	0.0	NEUTRAL
7001	Mężczyzna robi zdjęcie drugiemu mężczyźnie , który stoi pośród kobiet w ozdobnych sukniach z pióropuszami na głowach .	Ubrani na biało mężczyźni w ochraniaczach na nogach rozgrywają mecz na trawie .	0.33	NEUTRAL
7002	Dziewczynka w fioletowej koszulce leży na trawie z rękami pod głową .	Dziewczynka w różowej bluzce leży na trawie z rękami , które są założone za głowę .	3.67	NEUTRAL
7006	Umięśniony mężczyzna w czerwonych spodenkach biega na bieżni .	Mały chłopiec w kapeluszu biegnie po bieżni .	2.5	NEUTRAL
7007	Dwoje dzieci w czerwonych koszulkach bawi się w stercie liści , a kolejne dwoje dzieci biegnie w ich stronę .	Mężczyzna w okularach narciarskich patrzy przed siebie , za nim dwie osoby zeskakują na nartach z górki .	0.0	NEUTRAL
7030	Dziecko wykonuje skok na deskorolce na moście .	Skok na deskorolce jest wykonywany na moście przez dziecko .	4.67	ENTAILMENT
7036	Chłopiec kuca , trzymając sito , w którym jest mały wąż .	Chłopiec siedzi , trzymając siatkę z niewielkim wężem .	3.17	NEUTRAL
7042	Chłopiec leży na trawie , dotykając nogą podłużnej piłki .	Chłopiec ubrany w biało - zielony strój leży na trawie , dotykając nogą podłużnej piłki .	3.83	ENTAILMENT
7049	Gracz krykieta w białym stroju stoi na trawie z ugiętymi kolanami , trzymając kij , a piłka jest łapana przez otyłego gracza za nim w rękawicach .	Gracz krykieta w białym stroju stoi na trawie z ugiętymi kolanami , trzymając kij , a otyły gracz za nim łapie piłkę w rękawice .	5.0	ENTAILMENT
7054	Opalony mężczyzna w kolorowych spodenkach płynie na desce tuż obok wysokiej fali .	Ciemnowłosy chłopiec ubrany w biało - zielony strój biegnie po trawniku .	0.17	NEUTRAL
7071	Rozebrany chłopiec moczy się w wodzie z fontanny .	Kobieta zadaje cios nogą mężczyźnie podczas walki na ringu .	0.0	NEUTRAL
7082	Chłopiec leży na trawie , dotykając nogą podłużnej piłki .	Duży terenowy samochód stoi w leśnej okolicy częściowo zanurzony w wodzie .	0.0	NEUTRAL
7119	Uśmiechnięta dziewczynka robi mostek na trawie .	Mężczyzna grający na kontrabasie stoi przy ogrodzeniu niedaleko dużej fontanny .	0.0	NEUTRAL
7127	Ciemnoskóry koszykarz z tatuażami na ciele odbija piłkę obok niższego od siebie koszykarza .	Chłopak w kasku stoi na boisku z uniesionym kijem baseballowym .	0.17	NEUTRAL
7145	Cztery dziewczynki wykonują mostek na trawie , która jest pokryta zeschłymi liśćmi .	Cztery dziewczynki wykonują mostek na trawie pokrytej zeschłymi liśćmi .	5.0	ENTAILMENT
7166	Osoba biegnie .	Zawodnicy w pobliżu piłki przepychają się między sobą na boisku .	0.5	NEUTRAL
7168	Chłopak w szarej bluzie stoi przy ogrodzeniu niedaleko dużej fontanny .	Dziewczynka w jasnej sukience stoi przy ogrodzeniu niedaleko dużej fontanny .	3.5	NEUTRAL
7170	Trójka dzieci zbiega z górki .	Trójka dzieci zbiega po trawie z wysokiej górki .	4.33	ENTAILMENT
7174	Mały chłopiec przytrzymuje ręką przewróconego przed nim drugiego chłopca .	Uśmiechnięty chłopiec o przemoczonych włosach trzyma w rękach duży , niebieski parasol .	1.0	NEUTRAL
7182	W mieście , w pobliżu wysokich budynków , duża grupa ludzi jeździ na łyżwach na lodowisku .	Duża grupa dzieci siedzi na podłodze , patrząc w jednym kierunku .	0.33	NEUTRAL
7189	Dziewczynka dmucha w zestaw do robienia baniek trzymany przez inne dziecko .	Bańki mydlane są wydmuchiwane przez jasnowłosą dziewczynkę przez kółko , które dziewczynce podstawia chłopiec .	3.17	ENTAILMENT
7231	Mały chłopiec w kapeluszu biegnie na plaży .	Nikt nie biegnie boso po bardzo płytkiej wodzie .	1.0	NEUTRAL
7239	Dziecko w zimowym stroju bawi się zabawkowym sprzętem do hokeja na dworze .	Mężczyzna grający na kontrabasie stoi na trawie , pochylając się z plastikowym kijem hokejowym w ręce .	0.83	NEUTRAL
7242	Młody chłopak wykonuje skok z deskorolką nad schodami .	Skok z deskorolką nad schodami jest wykonywany przez młodego chłopaka .	5.0	ENTAILMENT
7253	Kobieta stojąca za ogrodzeniem obserwuje rozgrywający się na boisku mecz baseballowy .	Dwie osoby w kaskach stoją wśród dużej ilości kwiatów , podpierając się na kierownicy hulajnogi .	0.67	NEUTRAL
7279	Uśmiechnięta dziewczynka w żółtej sukience leży wśród kwiatów , które są porozrzucane wokół niej .	Uśmiechnięta dziewczynka w żółtej sukience leży wśród porozrzucanych wokół niej kwiatów .	5.0	ENTAILMENT
7309	Nikt nie wykonuje skoku na deskorolce w pobliżu boisk do koszykówki .	Mężczyzna wykonuje skok na deskorolce w pobliżu boisk do koszykówki .	3.83	CONTRADICTION
7310	Człowiek skacze ze schodów na deskorolce , obserwowany przez mężczyznę w garniturze .	Skok na deskorolce jest wykonywany nad zieloną beczką przez chłopaka .	2.5	NEUTRAL
7318	Dziewczynka w koszulce w paski leży z rozłożonymi rękami i nogami wśród kwiatów .	Dziewczynka w żółtej sukience leży z rozłożonymi rękami i nogami wśród kwiatów .	4.0	NEUTRAL
7337	Dwaj chłopcy biegną po wysokiej trawie w słoneczny dzień .	Dwaj chłopcy biegną po trawie w słoneczny dzień .	4.67	NEUTRAL
7341	Nikt nie gra w piłkarzyki pod daszkiem .	Dwóch ciemnoskórych chłopców gra w piłkarzyki pod daszkiem .	2.83	CONTRADICTION
7362	Skok jest wykonywany w pobliżu boiska do koszykówki przez człowieka z deskorolką .	Człowiek z deskorolką wykonuje skok w pobliżu boiska do koszykówki .	5.0	ENTAILMENT
7363	Osoba w kasku wspina się po piachu , pchając motor , wspomagana przez drugiego człowieka .	Chłopak wykonuje skok na deskorolce na ulicy .	0.17	NEUTRAL
7364	Chłopiec w czerwonym kasku odbija kijem małą białą piłkę na boisku .	Trójka zawodników na boisku podskakuje w kierunku lecącej do bramki podłużnej piłki .	1.83	NEUTRAL
7400	Dziecko biegnie boso po lśniącej podłodze .	Dziecko w pidżamie biegnie jasno oświetlonym korytarzem .	2.5	NEUTRAL
7409	Mężczyzna wykonuje skok na deskorolce na pochylni obok ogrodzenia .	Człowiek skacze z deskorolką nad wzniesieniem pod siatką .	3.67	NEUTRAL
7424	Zabarwione na zielono języki są wystawiane przez dwóch chłopców w czapkach z daszkiem .	Dwaj chłopcy w czapkach z daszkiem pokazują zabarwione języki .	3.83	NEUTRAL
7426	Kobieta sadza malutkie dziecko na deskorolce na kamienistej plaży .	Mężczyzna przejeżdża na nartach biegowych , spoglądając na ustawione obok obrazy .	0.17	NEUTRAL
7427	Dwójka dzieci robi orły na śniegu .	Chłopiec leży , a obok leży piłka .	0.67	NEUTRAL
7438	Dwóch chłopców biegnie .	Dwaj chłopcy biegną po trawie w słoneczny dzień .	3.67	ENTAILMENT
7469	Chłopak w niebieskim stroju , obserwowany przez dwóch innych chłopaków z deskorolkami , wykonuje na schodach skok na deskorolce .	Chłopak w niebieskim stroju , który jest obserwowany przez dwóch innych chłopaków z deskorolkami , wykonuje na schodach skok na deskorolce .	5.0	ENTAILMENT
7474	Na plaży kobieta stawia małe dziecko na deskorolce .	Małe dziecko jest stawiane na plaży na deskorolce przez kobietę .	5.0	ENTAILMENT
7475	Człowiek w pasiastej bluzie nie idzie chodnikiem , trzymając w ręce deskorolkę .	Człowiek w pasiastej bluzie idzie chodnikiem , trzymając w ręce deskorolkę .	3.67	CONTRADICTION
7477	Chłopiec w zielonym sportowym stroju biegnie po trawie .	Chłopiec w zielono - białym sportowym stroju biegnie po trawie .	4.0	NEUTRAL
7492	Jedna osoba siedzi na podwyższeniu , a chłopiec przewraca się u jej stóp .	Jeden elegancko ubrany chłopiec siedzi na podwyższeniu , a drugi chłopiec przewraca się u jego stóp .	3.67	ENTAILMENT
7520	Człowiek w sportowym stroju stoi na piasku z ugiętymi kolanami i robi zamach ręką , w której trzyma piłkę .	Mężczyzna w sportowym stroju i kasku biegnie po boisku z ręką ułożoną do odbicia lecącej piłki , a dalej biegnie drugi mężczyzna w bluzce w paski .	1.83	NEUTRAL
7522	Kolorowy pistolet na wodę jest trzymany w ręce przez mokrego chłopca .	Chłopiec w czarnej bluzie trzyma pistolet na wodę i sam też jest polewany wodą .	3.33	NEUTRAL
7526	Mostek jest wykonywany jednocześnie w pobliżu lasu przez cztery uśmiechające się osoby .	Cztery dziewczynki wykonują mostek na trawie pokrytej zeschłymi liśćmi .	3.67	NEUTRAL
7542	Żadna dziewczynka nie wchodzi po drabinie , na której stoi wyżej dorosła osoba .	Dziewczynka i chłopiec stoją na trawie , wyciągając ręce , inna dziewczynka stoi obok , a za nimi stoi mężczyzna .	0.67	NEUTRAL
7551	Mały chłopiec w kapeluszu biegnie boso po bardzo płytkiej wodzie .	Nikt nie biegnie z numerem startowym na biodrach .	0.5	NEUTRAL
7560	Jeden chłopiec biegnie po trawie w stronę piłki , a drugi chłopiec stoi obok .	Dziecko w zielonych butach biegnie przez kałużę na ulicy .	1.17	NEUTRAL
7579	Nikt nie jedzie na deskorolce po niskiej poprzeczce , trzymając ręce w górze .	Młody chłopak w czerwonych butach pokonuje przeszkodę na deskorolce .	2.17	CONTRADICTION
7586	Kibice na trybunie obserwują , jak mężczyzna z tatuażami na rękach wrzuca piłkę do kosza .	Młody chłopak w czerwonych butach pokonuje przeszkodę na deskorolce .	0.33	NEUTRAL
7587	Chłopiec leży na trawie , dotykając nogą podłużnej piłki .	Chłopiec leży , a obok niego leży piłka .	3.83	NEUTRAL
7623	Chłopiec biegnie w kierunku dwóch innych chłopców bawiących się przy stosie pożółkłych liści .	Chłopiec biegnie w kierunku dwóch innych chłopców , którzy bawią się przy stosie pożółkłych liści .	5.0	ENTAILMENT
7642	Mężczyzna z ochraniaczami na nogach stoi na trawie na stromej górze .	Mężczyzna z ochraniaczami na nogach stoi na trawie w rozkroku .	4.0	NEUTRAL
7645	Mężczyzna z dużym brzuchem stoi obok czarnego samochodu terenowego .	Dziewczynka i chłopiec stoją na trawie , wyciągając ręce , inna dziewczynka stoi obok , a za nimi stoi mężczyzna .	0.67	NEUTRAL
7654	Dziewczynka w różowej bluzce leży na trawie z założonymi za głowę rękami .	Dziewczynka w fioletowej koszulce leży na trawie z rękami pod głową .	3.17	NEUTRAL
7681	Ciemnowłosy chłopiec , który jest ubrany w biało - zielony strój , biegnie po trawniku .	Chłopiec w zielono - białym sportowym stroju biegnie po trawie .	4.33	NEUTRAL
7692	Mężczyzna w kapeluszu siedzi , a dziewczynka stoi w basenie z kolorowymi kulami .	Dwie dziewczynki bawią się w basenie z kolorowymi piłkami .	2.17	NEUTRAL
