pair_ID	sentence_A	sentence_B	relatedness_score	entailment_judgment
494	Mały pies biegnie sprintem, a osoba, która jest jego właścicielem, próbuje go złapać	Mały pies biegnie sprintem, a właściciel próbuje go złapać	4.8	ENTAILMENT
496	Czarno-biały pies biegnie i stoi za nim osoba	Mały pies biegnie sprintem, a osoba, która jest jego właścicielem, próbuje go złapać	3	NEUTRAL
497	Czarno-biały pies biegnie i stoi za nim osoba	Mały pies zwalnia, a właściciel przestaje go gonić	2.9	NEUTRAL
499	Czarno-biały pies nie biegnie i nie ma nikogo stojącego za nim	Mały pies biegnie sprintem, a właściciel próbuje go złapać	2.7	NEUTRAL
500	Czarny człowiek biegnie po białej trybunie, a pies szczeka za nim	Mały pies biegnie sprintem, a właściciel próbuje go złapać	2.5	NEUTRAL
505	Mężczyzna w barwionej czarnej koszuli siedzi przy stole i śmieje się	Czarna koszula jest noszona przez mężczyznę, który siedzi przy stole i śmieje się	4.7	ENTAILMENT
506	Mężczyzna w barwionej czarnej koszuli siedzi przy stole i śmieje się	Nie ma mężczyzny ubranego w koszulę barwioną na czarno, siedzącego przy stole i śmiejącego się	3.7	CONTRADICTION
507	Śmiejący się mężczyzna farbuje koszulę na czarno na stole, na którym nie można usiąść	Mężczyzna w barwionej czarnej koszuli siedzi przy stole i śmieje się	3.6	NEUTRAL
508	Czarna koszula jest noszona przez mężczyznę, który siedzi przy stole i śmieje się	Mężczyzna siedzi wygodnie przy stole	3.5	NEUTRAL
513	Mężczyzna siedzi i proponuje wygodną dyskusję	Mężczyzna w barwionej czarnej koszuli siedzi przy stole i śmieje się	2.4	NEUTRAL
514	Mężczyzna siedzi wygodnie przy stole	Mężczyzna w barwionej czarnej koszuli siedzi przy stole i śmieje się	3.9	NEUTRAL
515	Kobieta nosząca różowy szal jedzie na rowerze po moście zbudowanym dla pieszych	Kobieta ubrana w różową chustę jedzie na rowerze przez most zbudowany dla pieszych	4.3	ENTAILMENT
516	Kobieta, która zdejmuje różowy szal, zatrzymuje rower na moście zbudowanym dla pieszych	Kobieta nosząca różowy szal jedzie na rowerze po moście zbudowanym dla pieszych	3.7	NEUTRAL
522	Kobieta nosząca różowy szal jedzie na rowerze po moście zbudowanym dla pieszych	Kobieta ubrana w srebrne majtki, różowe dzwony i różową chustę nie jeździ na rowerze	2.6	NEUTRAL
524	Kobieta ubrana w różową chustę jedzie na rowerze przez most zbudowany dla pieszych	Kobieta ubrana w srebrne majtki, różowe dzwony i różową chustę jedzie na rowerze	3.7	NEUTRAL
527	Kobieta nosząca różowy szal jedzie na rowerze po moście zbudowanym dla pieszych	Kobieta ubrana w srebrne majtki, różowe dzwony i różową chustę jedzie na rowerze	2.5	NEUTRAL
528	Osoba, która jedzie na rowerze, ma na sobie czarne ubranie	Rowerzysta ma ubranie w kolorze czarnym	4.7	ENTAILMENT
529	Rowerzysta jest nagi	Rowerzysta ma ubranie w kolorze czarnym	3.315	CONTRADICTION
531	Mężczyzna pchający rower nosi czarny kask	Jeden mężczyzna ma na sobie czarny kask i popycha rower	4.8	ENTAILMENT
535	Rowerzysta ma ubranie w kolorze czarnym	Nie ma mężczyzny w czarnym kasku i pchającego rower	2.7	NEUTRAL
538	Jeden mężczyzna ma na sobie czarny kask i popycha rower	Rowerzysta jest nagi	2.6	NEUTRAL
541	Mężczyzna w szarej koszulce siedzi na skale przed wodospadem	Mężczyzna w koszulce barwionej na szary kolor siedzi na skale przed wodospadem	4.9	ENTAILMENT
542	Mężczyzna w szarej koszulce siedzi na skale przed wodospadem	Nie ma mężczyzny w szarej koszulce siedzącego na skale przed wodospadem	3.5	CONTRADICTION
545	Kobieta stoi i nie patrzy na wodospad	Kobieta siedzi i patrzy na wodospad	3.1	NEUTRAL
548	Kobieta stoi i nie patrzy na wodospad	Mężczyzna w szarej koszulce siedzi na skale przed wodospadem	2.5	NEUTRAL
550	Mężczyzna w koszulce barwionej na szary kolor siedzi na skale przed wodospadem	Kobieta siedzi i patrzy na wodospad	3.1	NEUTRAL
551	Nie ma mężczyzny w szarej koszulce siedzącego na skale przed wodospadem	Kobieta siedzi i patrzy na wodospad	1.9	NEUTRAL
552	Kobieta siedzi i patrzy na wodospad	Rakieta siedzi z koszulką, która ma mężczyznę nad szarym wodospadem z przodu	2.5	NEUTRAL
555	Pies, który jest brązowy, i drugi czarny, biegają się w trawie	W trawie nie biega żaden pies	3.4	CONTRADICTION
556	Czarny mężczyzna biegnie w brązowej trawie i ściga psa	Pies, który jest brązowy, i drugi czarny, biegają się w trawie	2.5	NEUTRAL
557	Czarny pies i jasnobrązowy pies bawią się na podwórku z tyłu	Na podwórku bawi się czarny pies i jasnobrązowy pies	4.9	ENTAILMENT
560	Czarny pies i jasnobrązowy pies bawią się na podwórku z tyłu	Pies, który jest brązowy, i drugi czarny, biegają się w trawie	4	NEUTRAL
561	Na podwórku walczy czarny pies i jasnobrązowy pies	Pies, który jest brązowy, i drugi czarny, biegają się w trawie	3.6	NEUTRAL
564	W trawie nie biega żaden pies	Na podwórku bawi się czarny pies i jasnobrązowy pies	3.1	NEUTRAL
565	Na podwórku bawi się czarny pies i jasnobrązowy pies	Czarny mężczyzna biegnie w brązowej trawie i ściga psa	2	NEUTRAL
568	Pies, który ma brązową i białą sierść siedzi w płytkiej wodzie	Pies, który ma brązową i białą sierść, biegnie przez płytką wodę	4.1	NEUTRAL
570	Biały i brązowy pies z trudem przechodzi przez wodę	Biały i brązowy pies z trudem przeprawia się przez wodę	4.5	ENTAILMENT
581	Grupa chłopców milczy przed dużymi drzwiami z drewna	Grupa chłopców bawi się piłką przed dużymi drzwiami wykonanymi z drewna	3.5	NEUTRAL
586	Dzieci nie bawią się przed dużymi drzwiami	Grupa chłopców bawi się piłką przed dużymi drzwiami wykonanymi z drewna	3.4	NEUTRAL
587	Chłopcy bawią się piłką przed dużymi drzwiami wykonanymi z drewna	Dzieci bawią się przed dużymi drzwiami	3.4	ENTAILMENT
588	Dzieci bawią się przed dużymi drzwiami	Grupa chłopców milczy przed dużymi drzwiami z drewna	3.4	NEUTRAL
597	Kobieta nosi czarną, czerwoną, białą i różową sukienkę	Kobieta zdejmuje płaszcz, który jest bardzo duży, odsłaniając ekstrawagancką odzież	2.8	NEUTRAL
599	Kobieta zdejmuje płaszcz, który jest bardzo duży, odsłaniając ekstrawagancką sukienkę	Kobieta nosi czarną, czerwoną, białą i różową sukienkę	3.4	NEUTRAL
601	Nastoletnia dziewczyna przechowuje czerwone koraliki	Nastoletnia dziewczynka ma na sobie koraliki, które są czerwone	3.8	NEUTRAL
603	Młoda dama o jasnobrązowych włosach ma na sobie czerwony naszyjnik, bluzę i kolczyki, i uśmiecha się	Młoda kobieta, o jasnobrązowych włosach, ma na sobie czerwony naszyjnik, bluzę i kolczyki, i uśmiecha się	5	ENTAILMENT
604	Młoda dama o jasnobrązowych włosach ma na sobie czerwony naszyjnik, bluzę i kolczyki, i uśmiecha się	Nie ma młodej uśmiechniętej kobiety o jasnobrązowych włosach w czerwonym naszyjniku, bluzie i kolczykach	3.7	CONTRADICTION
605	Młoda dama o jasnobrązowych włosach ma na sobie czerwony naszyjnik, bluzę i kolczyki, i uśmiecha się	Czerwona bluza z uśmiechniętą damą pasuje do jasnobrązowych włosów, kolczyków i naszyjniku	3.3	NEUTRAL
606	Młoda kobieta, o jasnobrązowych włosach, ma na sobie czerwony naszyjnik, bluzę i kolczyki, i uśmiecha się	Nastoletnia dziewczynka ma na sobie koraliki, które są czerwone	3.1	NEUTRAL
609	Młoda dama o jasnobrązowych włosach ma na sobie czerwony naszyjnik, bluzę i kolczyki, i uśmiecha się	Nastoletnia dziewczynka ma na sobie czerwone koraliki	2.4	NEUTRAL
611	Dziewczynka lubi czerwień i nie ma na sobie koralików dla nastolatków	Młoda dama o jasnobrązowych włosach ma na sobie czerwony naszyjnik, bluzę i kolczyki, i uśmiecha się	2.3	NEUTRAL
617	Bojaźliwy mały chłopiec jest na ścianie wspinaczkowej	Bojaźliwy chłopiec jest na ziemi	3.4	NEUTRAL
621	Chłopiec wspina się na sztuczną ścianę do wspinaczki i jest przymocowany do liny	Wspinający się chłopiec ratuje przestraszonego kota z muru	2.2	NEUTRAL
622	Bojaźliwy mały chłopiec jest na ścianie wspinaczkowej	Chłopiec bez wysiłku wspina się po sztucznej ścianie do wspinaczki i jest przymocowany do liny	4.1	NEUTRAL
625	Chłopiec wspina się na sztuczną ścianę do wspinaczki i jest przymocowany do liny	Bojaźliwy mały chłopiec jest na ścianie wspinaczkowej	3.9	NEUTRAL
626	Tata wpuszcza córkę do basenu	Ojciec wpuszcza córkę do basenu	4.8	ENTAILMENT
628	Ojciec jest na basenie podczas startu jego córki	Ojciec wpuszcza córkę do basenu	3.2	NEUTRAL
629	Mężczyzna wrzuca dzieciaka do basenu, który jest blisko oceanu	Jeden mężczyzna wrzuca dzieciaka do basenu, który znajduje się blisko oceanu	4.8	ENTAILMENT
631	Mężczyzna wrzuca dzieciaka do basenu, który jest blisko oceanu	Dziecko pływające w oceanie wrzuca monetę do basenu, w pobliżu mężczyzny	2.2	NEUTRAL
632	Jeden mężczyzna wrzuca dzieciaka do basenu, który znajduje się blisko oceanu	Ojciec wpuszcza córkę do basenu	3.9	NEUTRAL
634	Dziecko pływające w oceanie wrzuca monetę do basenu, w pobliżu mężczyzny	Ojciec wpuszcza córkę do basenu	1.6	NEUTRAL
637	Ojciec jest na basenie podczas startu jego córki	Mężczyzna wrzuca dzieciaka do basenu, który jest blisko oceanu	2.515	NEUTRAL
638	Ojciec wpuszcza córkę do basenu	Mężczyzna wrzuca dzieciaka do basenu, który jest blisko oceanu	3.8	NEUTRAL
641	Karierowicz przywiązuje mężczyznę do klifu za pomocą liny	Jeden mężczyzna wspina się na klif za pomocą liny	3.1	NEUTRAL
643	Przed skałą stoi osoba z różową liną	Osoba wspina się na skałę za pomocą liny, która jest różowa	3.9	NEUTRAL
645	Na skałę wspina się osoba z liną, która jest różowa	Jeden mężczyzna wspina się na klif za pomocą liny	4.3	ENTAILMENT
646	Jeden mężczyzna wspina się na klif za pomocą liny	Przed skałą stoi osoba z różową liną	3.4	NEUTRAL
648	Osoba wspina się na skałę za pomocą liny, która jest różowa	Jeden mężczyzna wspina się po klifie za pomocą liny	4.1	ENTAILMENT
649	Osoba wspina się na skałę za pomocą liny, która jest różowa	Mężczyzna schodzi po klifie z liną	2.8	NEUTRAL
650	Osoba wspina się na skałę za pomocą liny, która jest różowa	Karierowicz przywiązuje mężczyznę do klifu za pomocą liny	2.685	NEUTRAL
653	Młody chłopiec nie wspina się po skalnej ścianie	Chłopiec wspina się po skalnej ścianie	4.1	CONTRADICTION
655	Małe dziecko wspina się na ścianę wspinaczkową, która znajduje się w wewnątrz budynku	Młode dziecko wspina się na skalną ścianę wspinaczkową, która znajduje się w wewnątrz budynku	4.7	ENTAILMENT
657	Małe dziecko wspina się na ścianę wspinaczkową, która znajduje się w wewnątrz budynku	Dziecko jest wewnątrz budynku oglądając program o kilku młodych wspinaczach na ścianie skalnej	3.2	NEUTRAL
660	Dziecko jest wewnątrz budynku oglądając program o kilku młodych wspinaczach na ścianie skalnej	Chłopiec wspina się po skalnej ścianie	3.4	NEUTRAL
661	Młody chłopiec wspina się po skalnej ścianie	Małe dziecko wspina się na ścianę wspinaczkową, która znajduje się w wewnątrz budynku	4.3	NEUTRAL
663	Młody wspinacz tworzy ścianę skalną dla chłopców	Małe dziecko wspina się na ścianę wspinaczkową, która znajduje się w wewnątrz budynku	2.9	NEUTRAL
668	Rowerzysta wykonuje sztuczkę w powietrzu	Kolarz nie robi sztuczki w powietrzu	3.8	CONTRADICTION
671	Jeden mężczyzna robi rowerową sztuczkę w powietrzu	Kolarz nie robi sztuczki w powietrzu	2.9	NEUTRAL
672	Jeden mężczyzna robi rowerową sztuczkę w powietrzu	Powietrze płata figle występującemu rowerzyście	3	NEUTRAL
676	Pies, który jest czarny, i drugi biały, patrzą na siebie na ulicy	Pies, który jest czarny, i inny, który jest biały, wpatrują się w siebie na ulicy	4.9	ENTAILMENT
678	Pies, który jest czarny, i drugi biały, patrzą na siebie na ulicy	Jeden biały pies patrzy na czarną ulicę	3.1	NEUTRAL
679	Dwa psy różnych ras patrzą na siebie wściekle z przeciwnych stron ulicy	Dwa psy różnych ras spoglądają na siebie z przeciwnych stron ulicy	4.6	ENTAILMENT
680	Dwa psy różnych ras spoglądają na siebie z przeciwnych stron ulicy	Nie ma psów różnych ras patrzących na siebie z przeciwnych stron ulicy	3.9	CONTRADICTION
685	Pies, który jest czarny, i inny, który jest biały, wpatrują się w siebie na ulicy	Dwa psy różnych ras spoglądają na siebie z przeciwnych stron ulicy	4.1	NEUTRAL
690	Pies obok drzewa, które jest prawdopodobnie sosną, upuszcza wiadro	Pies obok drzewa, które jest prawdopodobnie sosną, gryzie wiadro	3.4	NEUTRAL
691	Pies obok drzewa, które jest prawdopodobnie sosną, gryzie wiadro	Pies w wiadrze gryzie drzewo, które prawdopodobnie jest sosną	3.2	NEUTRAL
692	Pies, który jest futrzasty i czarny, jest na podwórku i nosi kosz w pysku	Futrzasty i czarny pies jest na podwórku i nosi kosz w pysku	5	ENTAILMENT
693	Futrzasty i czarny pies jest na podwórku i nosi kosz w pysku	Nie ma futrzastego i czarnego psa, niosącego kosz w pysku	3.7	CONTRADICTION
696	Pies obok drzewa, które jest prawdopodobnie sosną, gryzie wiadro	Nie ma futrzastego i czarnego psa, niosącego kosz w pysku	3.2	NEUTRAL
697	Pies na podwórku niesie w pysku czarne futro w koszu	Pies obok drzewa, które jest prawdopodobnie sosną, gryzie wiadro	3.4	NEUTRAL
699	Futrzasty i czarny pies jest na podwórku i nosi kosz w pysku	Pies obok drzewa, które jest prawdopodobnie sosną, upuszcza wiadro	2.8	NEUTRAL
702	Dwie osoby o dużych rozmiarach siedzą na ławce w parku i mają między sobą butelkę napoju gazowanego	Dwie duże osoby siedzą na ławce w parku i mają między sobą butelkę napoju gazowanego	4.7	ENTAILMENT
703	Dwie duże osoby siedzą na ławce w parku i mają między sobą butelkę napoju gazowanego	Dwie duże osoby stoją przy ławce w parku i nie mają nic między sobą	4.1	CONTRADICTION
704	Dwie duże ławki w parku mają siedzącą osobę i butlkę napoju gazowanego pomiędzy nimi	Dwie duże osoby siedzą na ławce w parku i mają między sobą butelkę napoju gazowanego	3.7	ENTAILMENT
709	Mężczyzna i kobieta siedzą wygodnie na ławce	Dwie osoby o dużych rozmiarach siedzą na ławce w parku i mają między sobą butelkę napoju gazowanego	3.3	NEUTRAL
715	Mężczyzna ściga się o prowadzenie	Mężczyzna prowadzi w wyścigu	3.7	NEUTRAL
722	Kilku mężczyzn rywalizuje w zawodach biegowych na zewnątrz	Jeden mężczyzna prowadzi w wyścigu	3.1	NEUTRAL
723	Mężczyzna zamyka tyły wyścigu	Kilku mężczyzn rywalizuje w zawodach biegowych na zewnątrz	3.7	NEUTRAL
725	Kilku mężczyzn rywalizuje w zawodach biegowych na zewnątrz	Mężczyzna prowadzi w wyścigu	3.8	NEUTRAL
727	Mężczyzna z kamerą bada przedmiot	Nie ma mężczyzny z kamerą, który badałby ten obiekt	3.6	CONTRADICTION
728	Mężczyzna z kamerą bada przedmiot	Obiektem badania jest mężczyzna z kamerą	3.6	NEUTRAL
729	Mężczyzna z barwionym fioletowym kapeluszem obsługuje kamerę, która nagrywa filmy	Mężczyzna w fioletowym kapeluszu obsługuje kamerę, która nagrywa filmy	4.9	ENTAILMENT
730	Mężczyzna w fioletowym kapeluszu nie używa kamery do robienia filmów	Mężczyzna w fioletowym kapeluszu obsługuje kamerę, która nagrywa filmy	3.4	CONTRADICTION
731	Mężczyzna z barwionym fioletowym kapeluszem obsługuje kamerę, która nagrywa filmy	Mężczyzna z kamerą bada przedmiot	3.4	NEUTRAL
732	Mężczyzna z kamerą bada przedmiot	Mężczyzna w fioletowym kapeluszu nie używa kamery do robienia filmów	3.2	NEUTRAL
733	Mężczyzna w fioletowym kapeluszu obsługuje kamerę, która nagrywa filmy	Przedmiot jest badany przez mężczyznę z kamerą	3.6	NEUTRAL
734	Mężczyzna w fioletowym kapeluszu obsługuje kamerę, która nagrywa filmy	Nie ma mężczyzny z kamerą, który badałby ten obiekt	3.2	NEUTRAL
735	Obiektem badania jest mężczyzna z kamerą	Mężczyzna w fioletowym kapeluszu obsługuje kamerę, która nagrywa filmy	2.8	NEUTRAL
736	Mężczyzna w fioletowym kapeluszu obsługuje kamerę, która nagrywa filmy	Mężczyzna z kamerą bada przedmiot	3.3	NEUTRAL
737	Panna młoda i pan młody wychodzą po ślubie	Panna młoda i pan młody wychodzą po weselu	4.8	ENTAILMENT
738	Panna młoda i pan młody przyjeżdżają po weselu	Panna młoda i pan młody wychodzą po weselu	4.3	NEUTRAL
741	Para małżeńska wychodzi na alejkę	Małżonkowie idą alejką	4.4	ENTAILMENT
745	Ksiądz idzie alejką, aby pożenić parę	Panna młoda i pan młody wychodzą po weselu	2.8	NEUTRAL
746	Panna młoda i pan młody wychodzą po ślubie	Małżonkowie idą alejką	3.6	NEUTRAL
747	Panna młoda i pan młody przyjeżdżają po weselu	Małżonkowie idą alejką	4	NEUTRAL
748	Małżonkowie idą alejką	Panna młoda odchodzi od pana młodego po weselu	2.6	NEUTRAL
749	Małżonkowie idą alejką	Panna młoda i pan młody wychodzą po weselu	3.4	NEUTRAL
752	Prezentacja jest oglądana przez salę studentów	W prezentacji bierze udział sala studentów	4.8	ENTAILMENT
754	W prezentacji bierze udział sala studentów	W klasie jest pełno uczniów	3.4	NEUTRAL
757	Prezentacja jest oglądana przez salę studentów	Sale lekcyjne są puste	3	NEUTRAL
760	Chłopiec na pokrytym śniegiem wzgórzu ma na sobie czerwoną kurtkę i czarny kapelusz i ślizga się na kolanach	Chłopiec na u podnóża pokrytego śniegiem wzgórza jest nagi i siedzi na kolanach	3.2	NEUTRAL
761	Chłopiec na pokrytym śniegiem wzgórzu ma na sobie czerwoną kurtkę i czarny kapelusz i ślizga się na kolanach	Chłopiec na czerwonej i czarnej zjeżdżalni ma na sobie kurtkę i kapelusz oraz kolana pokryte śniegiem	3.5	NEUTRAL
762	Dziecko ześlizguje się radośnie po śniegu	Dziecko ślizga się po śniegu	4.5	ENTAILMENT
764	Zjeżdżalnia śnieżna pełna jest dzieci	Dziecko ślizga się po śniegu	3.4	NEUTRAL
766	Chłopiec na pokrytym śniegiem wzgórzu ma na sobie czerwoną kurtkę i czarny kapelusz i ślizga się na kolanach	Dziecko jest nieruchome na śniegu	3.4	ENTAILMENT
769	Dziecko ślizga się po śniegu	Chłopiec na u podnóża pokrytego śniegiem wzgórza jest nagi i siedzi na kolanach	2.7	NEUTRAL
772	Kobieta i pies spokojnie siedzą na pniu	Kobieta i pies siedzą na pniu drzewa	4.5	ENTAILMENT
774	Kobieta, która jest stara, jest w pobliżu psa, który ma białą sierść	Kobieta, która jest stara, jest w pobliżu białego psa	4.4	ENTAILMENT
777	Kobieta, która jest stara, jest daleko od białego psa	Kobieta i pies siedzą na pniu drzewa	2.4	NEUTRAL
783	Mężczyzna podlewa trawę i podekscytowany bawi się z psem	Podekscytowany pies bawi się wodą w trawie	3.5	NEUTRAL
784	Pies gryzie krople wody	Pies chapie krople wody	4.5	ENTAILMENT
785	Pies chapie krople wody	Pies nie chapie kropel wody	4	CONTRADICTION
789	Podekscytowany pies bawi się wodą w trawie	Fotka przedstawia trochę wody spadającej w kroplach na psa	2.9	NEUTRAL
791	Pies chapie krople wody	W trawie nie ma podekscytowanego psa bawiącego się wodą	3.5	NEUTRAL
792	Mężczyzna podlewa trawę i podekscytowany bawi się z psem	Pies chapie krople wody	2.4	NEUTRAL
793	Pies chapie krople wody	Podekscytowany pies bawi się wodą w trawie	4.2	NEUTRAL
796	Dwie osoby są na śniegu, ubrane w ubrania, które zapewniają kamuflaż	Niektórzy ludzie są na śniegu, ubrani w ubrania, które zapewniają kamuflaż	4.4	ENTAILMENT
797	Na śniegu nie ma nikogo ubranego w ubrania, które zapewniają kamuflaż	Dwie osoby są na śniegu, ubrane w ubrania, które zapewniają kamuflaż	3.3	CONTRADICTION
799	Niektórzy ludzie są na śniegu, ubrani w ubrania, które zapewniają kamuflaż	Dwie osoby wyprowadzają dwa psy ze złotą sierścią na śnieg	2.7	NEUTRAL
802	Dwie osoby są na śniegu, ubrane w ubrania, które zapewniają kamuflaż	Dwaj mężczyźni wyprowadzają dwa psy ze złotą sierścią na śnieg	3.2	NEUTRAL
804	Dwie osoby są na śniegu, ubrane w ubrania, które zapewniają kamuflaż	Dwie osoby wyprowadzają dwa psy ze złotą sierścią na śnieg	2.7	NEUTRAL
